"_id","eudractNumber","e811_randomised","e814_double_blind","e112_therapeutic_area","e11_medical_conditions_being_investigated","adverseEvents.reportingGroups.reportingGroup.subjectsExposed","adverseEvents.nonSeriousAdverseEvents.nonSeriousAdverseEvent","adverseEvents.reportingGroups.reportingGroup.deathsAllCauses"
"2019-001004-37-SK","2019-001004-37",TRUE,TRUE,"Diseases C - Eye Diseases C11","Diabetic Macular Edema","346 / 517 / 171",44,"7 / 12 / 5"
"2019-001031-31-DE","2019-001031-31",TRUE,TRUE,"Diseases C - Eye Diseases C11","diabetic macular edema",NA,NA,NA
"2019-001037-13-ES","2019-001037-13",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Acute Myocardial Infarction","3234 / 3229",NA,"165 / 175"
"2019-001087-30-ES","2019-001087-30",TRUE,TRUE,"Diseases C - Digestive System Diseases C06","Moderately to Severely Active Crohns Disease","396 / 238 / 105 / 238 / 105",50,"1 / 1 / 0 / 0 / 0"
"2019-002284-10-NL","2019-002284-10",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Healthy volunteers  Diabetes Mellitus, Type 2 Overweight Obesity","103",15,"0"
"2019-003399-38-BE","2019-003399-38",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Peripheral arterial disease Diabetes Mellitus, Type 2","395 / 396",25,"9 / 4"
"2019-003643-30-DE","2019-003643-30",TRUE,TRUE,"Diseases C - Eye Diseases C11","Diabetic Macular Edema","167 / 328 / 163 / 70 / 130 / 65",128,"9 / 18 / 5 / 2 / 7 / 3"
"2019-004956-12-DE","2019-004956-12",TRUE,TRUE,"Body processes G - Physiological processes G07","Hypercortisolism","68 / 69",17,"1 / 0"
"2020-000284-23-DE","2020-000284-23",TRUE,FALSE,"Diseases C - Hormonal diseases C19","Type 2 diabetes mellitus","243 / 708 / 236 / 238",140,"3 / 11 / 1 / 3"
"2020-000299-39-DE","2020-000299-39",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","534 / 534 / 534",62,"1 / 6 / 2"
"2020-000442-34-IT","2020-000442-34",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","492 / 492",52,"4 / 5"
"2020-000454-10-DE","2020-000454-10",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","263 / 262",26,"2 / 2"
"2020-000472-37-FR","2020-000472-37",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","294 / 293",38,"1 / 2"
"2020-000474-16-BE","2020-000474-16",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","291 / 291",47,"2 / 1"
"2020-000476-38-DE","2020-000476-38",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","538 / 542",95,"7 / 3"
"2020-000664-31-SE","2020-000664-31",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Acute Myocardial Infarction, Heart failure","1977 / 1995",NA,"32 / 38"
"2020-000753-28-BE","2020-000753-28",TRUE,FALSE,"Diseases C - Respiratory Tract Diseases C08","Respiratory Syncytial Virus Infection","12503 / 6243 / 6226",3516,"265 / 120 / 111"
"2020-000828-19-ES","2020-000828-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2 Chronic kidney disease","35 / 71",4,"1 / 2"
"2020-000929-42-ES","2020-000929-42",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Adult Growth Hormone Deficiency AGHD","89 / 84 / 86",24,"0 / 0 / 0"
"2020-001064-29-ES","2020-001064-29",TRUE,TRUE,"Diseases C - Eye Diseases C11","Non-proliferative Diabetic Retinopathy NPDR","128 / 125 / 120 / 115",21,"1 / 1 / 1 / 0"
"2020-001673-75-BE","2020-001673-75",TRUE,TRUE,"Diseases C - Virus Diseases C02","Infection with SARS-CoV-2 virus, COVID-19 infection","335 / 170",37,"2 / 4"
"2020-002374-27-DE","2020-002374-27",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","292 / 290",27,"0 / 1"
"2020-002542-16-DE","2020-002542-16",TRUE,TRUE,"Diseases C - Virus Diseases C02","Subjects infected with SARS-CoV-2, admitted to hospital due to COVID-19","297 / 284",15,"18 / 22"
"2020-003125-39-BE","2020-003125-39",TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","Confirmed diagnosis of SARS-CoV-2  with symptomatic COVID-19 infection",NA,NA,NA
"2020-003170-44-BE","2020-003170-44",FALSE,FALSE,"Diseases C - Respiratory Tract Diseases C08","Cystic Fibrosis","69",232,"0"
"2020-003369-20-IT","2020-003369-20",TRUE,TRUE,"Diseases C - Virus Diseases C02","SARS CoV 2 infection in outpatients","105 / 110 / 110 / 652 / 650",24,"0 / 0 / 0 / 0 / 0"
"2020-003510-12-DK","2020-003510-12",TRUE,TRUE,"Diseases C - Virus Diseases C02","COVID-19","279 / 283",51,"0 / 1"
"2020-004070-22-BE","2020-004070-22",FALSE,FALSE,"Diseases C - Virus Diseases C02","Vaccination for prophylaxis of COVID-19 adults with co morbidities","1 / 1 / 33 / 7 / 2 / 52 / 33",1,"0 / 0 / 0 / 0 / 0 / 0 / 0"
"2020-004170-22-ES","2020-004170-22",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Heart failure with preserved ejection fraction Diabetes Mellitus, type 2","306 / 310",57,"10 / 6"
"2020-005281-34-BE","2020-005281-34",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","644 / 644",128,"3 / 2"
"2020-005308-21-SK","2020-005308-21",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","340 / 341",100,"0 / 2"
"2020-005309-18-DE","2020-005309-18",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","328 / 340",62,"2 / 1"
"2020-006082-11-DE","2020-006082-11",TRUE,TRUE,"Diseases C - Virus Diseases C02","COVID-19",NA,NA,NA
"2021-000623-13-FR","2021-000623-13",TRUE,FALSE,"Diseases C - Virus Diseases C02","Mild/moderate COVID-19","393 / 385 / 195",10,"0 / 2 / 2"
"2021-000994-96-ES","2021-000994-96",TRUE,TRUE,"Diseases C - Respiratory Tract Diseases C08","High risk pregnant women prevention of RSV-associated lower respiratory tract illnesses LRTIs in infants","113 / 56 / 132 / 66",35,"0 / 0 / 1 / 1"
"2021-001194-24-BG","2021-001194-24",TRUE,TRUE,"Diseases C - Virus Diseases C02","Severe Acute Respiratory Syndrome Coronavirus 2 SARS-CoV-2 in Patients at High Risk for Acute Respiratory Distress Syndrome ARDS","199",214,"48"
"2021-001501-69-SK","2021-001501-69",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes mellitus, Type 2","97 / 291",33,"0 / 1"
"2021-001685-38-BE","2021-001685-38",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Moderate to Severe Vasomotor Symptoms Hot Flashes Associated with Menopause","226 / 226",14,"0 / 0"
"2021-001909-77-BE","2021-001909-77",TRUE,TRUE,"Diseases C - Virus Diseases C02","Prevention of Lower Respiratory Tract Disease Caused by The respiratory syncytial virus RSV","319 / 68 / 30 / 69 / 313 / 319",1,"0 / 0 / 1 / 0 / 0 / 0"
"2021-002225-18-SE","2021-002225-18",TRUE,NA,"Diseases C - Virus Diseases C02","Respiratory Syncytial Virus Infection","251 / 253 / 253",469,"0 / 2 / 2"
"2021-002569-16-ES","2021-002569-16",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","type 2 diabetes mellitus","655 / 331",46,"7 / 2"
"2021-002895-38-ES","2021-002895-38",TRUE,TRUE,"Diseases C - Virus Diseases C02","Coronavirus Disease 2019 COVID-19","1053 / 1038",3,"15 / 0"
"2021-003612-31-FR","2021-003612-31",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus T2DM","32 / 33 / 34 / 32 / 32 / 33",7,"0 / 0 / 0 / 0 / 0 / 0"
"2021-004923-34-DE","2021-004923-34",TRUE,TRUE,"Diseases C - Virus Diseases C02","respiratory syncytial virus disease","9389 / 8959",164,"41 / 34"
"2021-005065-40-NL","2021-005065-40",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","dyslipidemia heterozygous familial hypercholesterolemia HeFH atherosclerotic cardiovascular disease ASCVD","843 / 1685",129,"12 / 19"
"2021-005878-25-ES","2021-005878-25",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","365 / 365",44,"1 / 1"
"2021-005891-21-GR","2021-005891-21",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","","462 / 466",88,"1 / 2"
"2021-005892-38-PL","2021-005892-38",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","349 / 343",39,"1 / 0"
"2021-006504-32-PL","2021-006504-32",TRUE,TRUE,"Diseases C - Virus Diseases C02","SARS-CoV-2 infection","1047 / 1038",NA,"2 / 0"
"2022-000623-21-BE","2022-000623-21",TRUE,FALSE,"Diseases C - Virus Diseases C02","Respiratory syncytial virus infection","522 / 523",159,"6 / 0"
"2022-001981-36-ES","2022-001981-36",TRUE,FALSE,"Diseases C - Virus Diseases C02","Respiratory syncytial virus infection","192 / 383 / 191 / 381 / 386",1,"0 / 0 / 1 / 0 / 1"
"2022-002741-18-ES","2022-002741-18",TRUE,TRUE,"Diseases C - Virus Diseases C02","Coronavirus disease 2019 COVID-19 in patients who have a high risk of developing serious or severe illness","234 / 231",NA,"0 / 0"
"2022-003124-41-BE","2022-003124-41",FALSE,FALSE,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13","Pregnancy related outcomes and events in maternal participants who were vaccinated against RSV or received control, and in their infants","296 / 136 / 275 / 152",6,"0 / 0 / 1 / 0"
"2004-000140-25-GB",NA,TRUE,TRUE,NA,"Prevention of systemic inflammatory response predominantly triggered by the interaction between the patients blood and the pumps artificial surfaces in patients undergoing coronary artery bypass graft surgery with cardiopulmonary bypass. This is manifested as an increase in mortality and myocardial infarction.",NA,NA,NA
"2004-000441-38-IT",NA,TRUE,NA,NA,"Patient HIV-positivi with CD4350/mmc",NA,NA,NA
"2004-000573-54-IT",NA,FALSE,NA,NA,"Type 2 Diabetes Mellitus",NA,NA,NA
"2004-000703-18-ES",NA,TRUE,TRUE,NA,"Essential hypertension with associated Diabetes Mellitus type 2.",NA,NA,NA
"2004-002535-12-AT",NA,TRUE,FALSE,NA,"elevated LDL-C",NA,NA,NA
"2004-004203-38-IT",NA,TRUE,TRUE,NA,"DIABETES MELLITUS AND HYPERTENSION",NA,NA,NA
"2005-000091-40-GB",NA,TRUE,FALSE,NA,"Chronic Diabetic Foot Ulcers",NA,NA,NA
"2005-000604-14-ES",NA,TRUE,TRUE,NA,"Diabetic Nephropathy Nefropata Diabtica",NA,NA,NA
"2005-001436-72-ES",NA,TRUE,FALSE,NA,"Diabetes mellitus",NA,NA,NA
"2005-002095-15-BE",NA,TRUE,TRUE,NA,"Overt Type 2 Diabetic Nephropathy",NA,NA,NA
"2005-003158-91-BE",NA,TRUE,TRUE,NA,"Type 2 Diabetic Microalbuminuria",NA,NA,NA
"2005-004431-21-ES",NA,TRUE,FALSE,NA,"Trasplante renal de donante cadavrico",NA,NA,NA
"2005-004589-18-ES",NA,TRUE,FALSE,NA,"Diabetes mellitus tipo 1 o tipo 2",NA,NA,NA
"2005-004626-10-DK",NA,TRUE,FALSE,NA,"Smopking nicotine addiction/Tobacco addiction",NA,NA,NA
"2005-004775-38-DK",NA,TRUE,FALSE,NA,"Patients with type 1 diabetes",NA,NA,NA
"2006-000305-35-ES",NA,TRUE,FALSE,NA,"Diabetes mellitus type II",NA,NA,NA
"2006-000306-23-ES",NA,TRUE,FALSE,NA,"Diabetes mellitus type I",NA,NA,NA
"2006-000371-15-AT",NA,TRUE,FALSE,NA,"Reithosen-Fettverteilungstyp an den Lateralseiten der Oberschenkel",NA,NA,NA
"2006-001035-22-ES",NA,TRUE,FALSE,NA,"Edema Macular diabetico",NA,NA,NA
"2006-001182-41-GR",NA,TRUE,TRUE,NA,"Diabetic Macular Oedema",NA,NA,NA
"2006-001254-27-FR",NA,TRUE,FALSE,NA,"Patients atteints de mucoviscidose, chez lesquels un diagnostic de diabte a t fait par hyperglycmie provoque orale HGPO",NA,NA,NA
"2006-001727-19-IT",NA,FALSE,FALSE,NA,"exudative maculopathy",NA,NA,NA
"2006-002245-36-ES",NA,TRUE,FALSE,NA,"Diabetes mellitus tipo II  controlada de forma subptima con la combinacin de metformina y un secretagogo Type II diabetes Mellitus sub-optimally controlled on combination Metformin and a secretagogue.",NA,NA,NA
"2006-002457-69-ES",NA,TRUE,TRUE,NA,"Recent-onset type I diabetes mellitus T1DM Diabetes Mellitus tipo I de reciente aparicin",NA,NA,NA
"2006-002950-32-DK",NA,TRUE,TRUE,NA,"Type 2 diabetes diagnosed according to the criteria from WHO",NA,NA,NA
"2006-003055-20-IT",NA,TRUE,FALSE,NA,"diabetes mellitus in pregnancy and iperinsulinism",NA,NA,NA
"2006-003101-53-DE",NA,TRUE,TRUE,NA,"The metabolic syndrome constitutes a cluster of risk factors for cardiovascular disease with increased morbidity and mortality. The metabolic syndrome is referred to as a concomitant occurrence of hypertension, hyperlipidemia, impaired glucose tolerance with insulin resistance and abdominal obesity.",NA,NA,NA
"2006-003371-13-BE",NA,TRUE,TRUE,NA,"Crohns disease, NOS",NA,NA,NA
"2006-005127-42-DE",NA,TRUE,FALSE,NA,"Diabetes mellitus Type 2",NA,NA,NA
"2006-006034-18-DE",NA,TRUE,TRUE,NA,"For treatment to reduce cardiovascular events associated with ischemic damage and/or ischemia-reperfusion injury in patients undergoing CABG surgery.",NA,NA,NA
"2006-006328-20-GR",NA,TRUE,TRUE,NA,"This study will evaluate the safety and efficacy of combined treatment with L- Carnitine and Simvastatin in reducing the Lipoprotein a and triglyceride level of patients with mixed hyperlipidemia. It can also include recently diagnosed patients wih diabetes mellitus type 2, who receive only dietary treatment. Lipoprotein a and hyperlipidemia are known risk factors for cardiovascular heart disease.",NA,NA,NA
"2006-006543-31-DE",NA,TRUE,TRUE,NA,"Subjects with active sight-threatening, non-infectious intermediate-, anterior and intermediate-, posterior- or pan-uveitis.",NA,NA,NA
"2006-006544-66-DE",NA,TRUE,TRUE,NA,"Subjects with clinically quiescent sight-threatening, non-infectious intermediate-, anterior and intermediate-, posterior- or pan-uveitis requiring systemic immune suppression.",NA,NA,NA
"2006-006545-13-DE",NA,TRUE,TRUE,NA,"Subjects with active sight-threatening, non-infectious anterior, anterior and intermediate- or panuveitis who require systemic immunosuppression for the control of their disease.",NA,NA,NA
"2006-006599-39-DE",NA,TRUE,FALSE,NA,"Diabetes Mellitus Type 1",NA,NA,NA
"2006-006600-11-DE",NA,TRUE,FALSE,NA,"Diabetes Mellitus Type 2",NA,NA,NA
"2007-001493-91-NL",NA,TRUE,TRUE,NA,"Healthy individuals at average risk, without a clear indication or contraindication to lipid lowering or blood pressure lowering with any of the study drugs. Women aged 65 and men aged 55, with one additonal CV risk factor for details: see Protocol, are eligible in the absence of documented clinically manifest atherothrombotic CVD, or other major illnesses expected to interfere with study paricipation.",NA,NA,NA
"2007-002060-10-DE",NA,TRUE,FALSE,NA,"Type 1 and Type 2 Diabetes mellitus",NA,NA,NA
"2007-005899-13-BG",NA,TRUE,FALSE,NA,"type 1 diabetes mellitus",NA,NA,NA
"2007-006084-73-DE",NA,FALSE,FALSE,NA,"Diabetes Mellitus Type 1",NA,NA,NA
"2007-006085-15-DE",NA,FALSE,FALSE,NA,"Diabetes Mellitus Type 2",NA,NA,NA
"2008-001184-11-DE",NA,TRUE,FALSE,NA,"Type 2 Diabetes Mellitus",NA,NA,NA
"2008-003241-89-ES",NA,TRUE,TRUE,NA,"Prevencin del rechazo agudo de aloinjertos en receptores adultos de trasplantes de rin de novo. Prevention of Acute Allograft Rejection in De Novo Adult Kidney Transplant Recipients.",NA,NA,NA
"2008-003636-38-ES",NA,TRUE,TRUE,NA,"lceras crnicas del pie en pacientes con diabetes Chronic foot ulcers in patients with diabetes",NA,NA,NA
"2008-003698-42-ES",NA,TRUE,TRUE,NA,"prevencin del ictus y de acontecimientos emblicos sistmicos en pacientes con fibrilacin auricular the prevention of stroke and systemic embolic events SEE in patients with non-valvular atrial fibrillation AF",NA,NA,NA
"2008-004916-12-DE",NA,TRUE,TRUE,NA,"Type 2 Diabetes Mellitus",NA,NA,NA
"2008-005453-38-DE",NA,TRUE,FALSE,NA,"Patients with primary epithelial invasive carcinoma of the breast pT1-4, pN0-3, pM0",NA,NA,NA
"2008-006763-36-DE",NA,TRUE,FALSE,NA,"Patients suffering from diabetes mellitus type 1 or 2 with the indication for insulin treatment and dependent on insulin administration.",NA,NA,NA
"2008-007176-22-DK",NA,TRUE,FALSE,NA,"Patients with type 1 diabetes",NA,NA,NA
"2009-010967-18-NL",NA,TRUE,TRUE,NA,"patients with type 2 diabetes, failing on maximal oral glucose-lowering drugs, starting on insulin therapy in combination with standard metfromin 2 x 850",NA,NA,NA
"2009-013264-39-DE",NA,TRUE,TRUE,NA,"Type 1 or Type 2 Diabetes Mellitus",NA,NA,NA
"2009-016384-11-FR",NA,TRUE,TRUE,NA,"Type 2 diabetes mellitus",NA,NA,NA
"2009-016812-18-ES",NA,TRUE,TRUE,NA,"Tratamiento de pacientes con sindrome coronario agudo Treatment of patients with acute coronary syndromes",NA,NA,NA
"2009-017686-34-ES",NA,TRUE,TRUE,NA,"Pacientes con disfuncin erctil que presenten dislipemia, hipertensin, diabetes y/o obesidad.",NA,NA,NA
"2009-017843-32-NL",NA,TRUE,FALSE,"Not possible to specify","Liver transplantation",NA,NA,NA
"2009-018173-31-BE",NA,TRUE,TRUE,NA,"To determine the impact of clonidine versus placebo and ASA versus placebo on the 30-day risk of all-cause mortality or nonfatal MI in patients with, or at risk of, atherosclerotic disease who are undergoing noncardiac surgery.",NA,NA,NA
"2010-019501-41-DE",NA,TRUE,FALSE,"Diseases C - Blood and lymphatic diseases C15","High Risk Polycythemia Vera or High Risk Essential Thrombocythemia",NA,NA,NA
"2010-021014-33-FR",NA,TRUE,TRUE,NA,"Wound closure rate of diabetic foot ulcers DFUs of neuropathic origin.",NA,NA,NA
"2010-021015-16-BE",NA,TRUE,TRUE,"Diseases C - Skin and Connective Tissue Diseases C17","Wound closure rate of diabetic foot ulcers DFUs of neuropathic origin.",NA,NA,NA
"2010-021977-35-ES",NA,TRUE,FALSE,NA,"Neuropata diabtica dolorosa",NA,NA,NA
"2010-022304-50-SK",NA,TRUE,FALSE,NA,"Type 2 Diabetes",NA,NA,NA
"2010-022473-33-AT",NA,TRUE,FALSE,NA,"Patients with macular edema due to diabetic retinopathy",NA,NA,NA
"2010-023433-35-FR",NA,TRUE,TRUE,NA,"diabte type 2",NA,NA,NA
"2010-023839-42-CZ",NA,TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","Patients with elective coronary artery bypass grafting with LV systolic dysfunction EF LV  50",NA,NA,NA
"2011-000439-10-IT",NA,TRUE,TRUE,"Diseases C - Hormonal diseases C19","obese subjects with type 2 diabetes  and hypogonadism",NA,NA,NA
"2011-000619-16-ES",NA,FALSE,FALSE,"Body processes G - Cell Physiological Phenomena G04","Hiptesis: el tratamiento con alopurinol 600 mg/da en pacientes diabticos resistentes a aspirina con enfermedad coronaria establecida podra favorecer el efecto antiplaquetario de la aspirina e inducir cambios en el perfil de expresin proteico de estas clulas Hypothesis: treatment with allopurinol 600 mg/day in diabetic patients resistant to aspirin with established coronary disease could enhance the antiplatelet effect of aspirin and induce changes in its protein expression profile",NA,NA,NA
"2011-004221-28-FR",NA,TRUE,FALSE,NA,"",NA,NA,NA
"2011-005344-95-DK",NA,FALSE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","type 2 diabetes",NA,NA,NA
"2011-006352-36-LT",NA,TRUE,FALSE,"Diseases C - Hormonal diseases C19","The aim of our study is to establish the effectivenes and safety of metformin use in pediatric obese population to assess the prevalence of insulin resistance, metabolic syndrome, polycystic ovary syndrome PCOS, impaired glucose tolerance IGT and type 2 diabetes mellitus T2DM among overweight and obese children and adolescents in Lithuania, and to determine the effect of targeted interventions lifestyle and metformin in controlling obesity and associated diseases risk.",NA,NA,NA
"2012-002219-25-ES",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes",NA,NA,NA
"2012-002526-67-DK",NA,TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 1 Diabetes",NA,NA,NA
"2012-002856-18-BE",NA,TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","end-stage renal failure ESRF cardiovascular complication",NA,NA,NA
"2012-004100-35-ES",NA,TRUE,FALSE,"Diseases C - Hormonal diseases C19","Ovarian hyperandrogenism",NA,NA,NA
"2012-005220-15-NL",NA,TRUE,TRUE,"Diseases C - Hormonal diseases C19","type 2 diabetes mellitus",NA,NA,NA
"2012-005427-32-IT",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","metabolic syndrome",NA,NA,NA
"2012-005841-19-DE",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetic foot ulcers with mean diameter between 1.5 and 5 cm after dbridement if indicated wound stage Wagner grade I or II, Armstrong stadium A or C for Wagner-Armstrong-Classification, treated for at least 4 weeks unsuccessfully",NA,NA,NA
"2013-000418-39-ES",NA,TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Non diabetic hyperglycaemia: Impaired Glucose Tolerance IGT or Impaired Fasting Glucose IFG or both",NA,NA,NA
"2013-001764-35-DE",NA,FALSE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","TYPE 2 DIABETES",NA,NA,NA
"2013-001794-24-IT",NA,TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","Patients with Acute Coronary Syndrome and Diabetes Mellitus",NA,NA,NA
"2013-001798-26-FR",NA,TRUE,FALSE,"Not possible to specify","Kidney transplantation",NA,NA,NA
"2013-003481-14-DK",NA,TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 1 diabetes, microalbuminuria or macroalbuminuria and mildly impaired kidney function.",NA,NA,NA
"2014-001397-33-BE",NA,TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Device-detected sub-clinical atrial fibrillation",NA,NA,NA
"2014-001514-26-ES",NA,TRUE,FALSE,"Diseases C - Skin and Connective Tissue Diseases C17","Patients with venous leg ulcers, between 40-100 years old, assigned to ten health centers in the county Ezkerraldea-Enkarterri Osakidetza Basque Health Service.",NA,NA,NA
"2014-002285-76-DK",NA,TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 1 Diabetes",NA,NA,NA
"2015-000239-34-ES",NA,TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","The purpose of this study is to evaluate the effect of high dose Renin-Angiotensin System RAS-antagonists and beta-blocker treatment for the primary prevention of cardiac events in a population of patients with Type 2 diabetes mellitus T2DM with no evidence of a preexisting cardiac disease.",NA,NA,NA
"2015-000361-31-ES",NA,TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Gestational diabetes GD",NA,NA,NA
"2015-000915-42-FR",NA,TRUE,FALSE,"Diseases C - Hormonal diseases C19","",NA,NA,NA
"2015-000934-31-BE",NA,TRUE,TRUE,"Diseases C - Bacterial Infections and Mycoses C01","Diabetic Patients with an Infected Foot Ulcer",NA,NA,NA
"2015-001501-14-FR",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetic patient diabetes mellitus with hypertension associated with low renin",NA,NA,NA
"2015-002040-14-BE",NA,TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Secondary cardiovascular disease CVD prevention in type 2 diabetes mellitus T2DM subjects with low high-density lipoprotein cholesterol HDL-C at high risk for MACE.",NA,NA,NA
"2015-002135-17-IT",NA,TRUE,FALSE,"Diseases C - Hormonal diseases C19","Type 1 Diabetes Mellitus",NA,NA,NA
"2015-004164-11-IT",NA,TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","Arterial hypertension",NA,NA,NA
"2015-005092-24-ES",NA,TRUE,FALSE,"Diseases C - Hormonal diseases C19","ovarian hyperandrogenism with hyperinsulinaemia",NA,NA,NA
"2016-001165-88-NL",NA,TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes",NA,NA,NA
"2016-001401-16-NL",NA,TRUE,FALSE,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13","The medical condition to be investigated in this trial is gestational diabetes with insufficient glycemic control by means of dietary adjustments and thus an indication for addiotional pharmacological treatment.",NA,NA,NA
"2016-001986-10-FR",NA,TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Pregnant women with Gestational Diabetes Mellitus GDM",NA,NA,NA
"2017-003455-35-BE",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus",NA,NA,NA
"2018-000833-12-IT",NA,TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","type 2 diabetes mellitus",NA,NA,NA
"2018-000859-40-IT",NA,TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type-2 diabetes",NA,NA,NA
"2018-001616-30-ES",NA,FALSE,FALSE,"Body processes G - Physiological processes G07","Endogenous Cushing Syndrome",NA,NA,NA
"2018-002406-32-FR",NA,TRUE,TRUE,"Diseases C - Cancer C04","Indication of curative radiotherapy after conservative breast cancer surgery. Accepted scheme of  radiotherapy: 50 Gy main + 16 Gy on the tumoral bed supplement of dose.",NA,NA,NA
"2018-002589-38-CZ",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2",NA,NA,NA
"2018-002952-34-BE",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2",NA,NA,NA
"2018-003022-89-GR",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","GUT-DERIVED INCRETIN HORMONES IN THE PATHOPHYSIOLOGY OF TYPE 1 DIABETES MELLITUS EFFECT OF METFORMIN TREATMENT",NA,NA,NA
"2019-002073-56-BE",NA,TRUE,TRUE,"Diseases C - Digestive System Diseases C06","Nonalcoholic Steatohepatitis NASH",NA,NA,NA
"2019-002622-79-ES",NA,TRUE,TRUE,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13","Gestational Diabetes Mellitus",NA,NA,NA
"2020-000763-23-ES",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus with varying renal function from normal up to CKD3B",NA,NA,NA
"2020-001603-16-ES",NA,TRUE,FALSE,"Diseases C - Virus Diseases C02","Adult patients over 70 years of age diagnosed by COVID-19 with outpatient follow-up",NA,NA,NA
"2020-001689-12-ES",NA,TRUE,TRUE,"Diseases C - Virus Diseases C02","Men and women over 40 years of age, with a diagnosis of COVID-19 infection and at least one high risk criterion.",NA,NA,NA
"2020-001723-13-FR",NA,TRUE,FALSE,"Diseases C - Virus Diseases C02","COVID-19 patients with risk factor for poor outcome",NA,NA,NA
"2020-001926-71-BE",NA,TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Recent onset Type 1 Diabetes",NA,NA,NA
"2020-002029-28-FR",NA,TRUE,TRUE,"Diseases C - Virus Diseases C02","COVID-19 disease",NA,NA,NA
