"id","eudractNumber","randomised","double_blind","therapeutic_area","condition_is_diabetes","subjects_exposed_total","nonserious_ae_count","deaths_total","mortality_percent","condition_text"
"2022-001981-36-ES","2022-001981-36",1,0,"Diseases C - Virus Diseases C02",0,1533,1,2,0.130463144161774,"Respiratory syncytial virus infection"
"2022-002741-18-ES","2022-002741-18",1,1,"Diseases C - Virus Diseases C02",0,465,NA,0,0,"Coronavirus disease 2019 COVID-19 in patients who have a high risk of developing serious or severe illness"
"2022-003124-41-BE","2022-003124-41",0,0,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13",0,859,6,1,0.116414435389988,"Pregnancy related outcomes and events in maternal participants who were vaccinated against RSV or received control, and in their infants"
"2004-000140-25-GB",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Prevention of systemic inflammatory response predominantly triggered by the interaction between the patients blood and the pumps artificial surfaces in patients undergoing coronary artery bypass graft surgery with cardiopulmonary bypass. This is manifested as an increase in mortality and myocardial infarction."
"2004-000441-38-IT",NA,1,NA,"Unknown",0,NA,NA,NA,NA,"Patient HIV-positivi with CD4350/mmc"
"2004-000573-54-IT",NA,0,NA,"Unknown",1,NA,NA,NA,NA,"Type 2 Diabetes Mellitus"
"2004-000703-18-ES",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Essential hypertension with associated Diabetes Mellitus type 2."
"2004-002535-12-AT",NA,1,0,"Unknown",0,NA,NA,NA,NA,"elevated LDL-C"
"2004-004203-38-IT",NA,1,1,"Unknown",1,NA,NA,NA,NA,"DIABETES MELLITUS AND HYPERTENSION"
"2005-000091-40-GB",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Chronic Diabetic Foot Ulcers"
"2005-000604-14-ES",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Diabetic Nephropathy Nefropata Diabtica"
"2005-001436-72-ES",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes mellitus"
"2005-002095-15-BE",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Overt Type 2 Diabetic Nephropathy"
"2005-003158-91-BE",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Type 2 Diabetic Microalbuminuria"
"2005-004431-21-ES",NA,1,0,"Unknown",0,NA,NA,NA,NA,"Trasplante renal de donante cadavrico"
"2005-004589-18-ES",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes mellitus tipo 1 o tipo 2"
"2005-004626-10-DK",NA,1,0,"Unknown",0,NA,NA,NA,NA,"Smopking nicotine addiction/Tobacco addiction"
"2005-004775-38-DK",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Patients with type 1 diabetes"
"2006-000305-35-ES",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes mellitus type II"
"2006-000306-23-ES",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes mellitus type I"
"2006-000371-15-AT",NA,1,0,"Unknown",0,NA,NA,NA,NA,"Reithosen-Fettverteilungstyp an den Lateralseiten der Oberschenkel"
"2006-001035-22-ES",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Edema Macular diabetico"
"2006-001182-41-GR",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Diabetic Macular Oedema"
"2006-001254-27-FR",NA,1,0,"Unknown",0,NA,NA,NA,NA,"Patients atteints de mucoviscidose, chez lesquels un diagnostic de diabte a t fait par hyperglycmie provoque orale HGPO"
"2006-001727-19-IT",NA,0,0,"Unknown",0,NA,NA,NA,NA,"exudative maculopathy"
"2006-002245-36-ES",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes mellitus tipo II  controlada de forma subptima con la combinacin de metformina y un secretagogo Type II diabetes Mellitus sub-optimally controlled on combination Metformin and a secretagogue."
"2006-002457-69-ES",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Recent-onset type I diabetes mellitus T1DM Diabetes Mellitus tipo I de reciente aparicin"
"2006-002950-32-DK",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Type 2 diabetes diagnosed according to the criteria from WHO"
"2006-003055-20-IT",NA,1,0,"Unknown",1,NA,NA,NA,NA,"diabetes mellitus in pregnancy and iperinsulinism"
"2006-003101-53-DE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"The metabolic syndrome constitutes a cluster of risk factors for cardiovascular disease with increased morbidity and mortality. The metabolic syndrome is referred to as a concomitant occurrence of hypertension, hyperlipidemia, impaired glucose tolerance with insulin resistance and abdominal obesity."
"2006-003371-13-BE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Crohns disease, NOS"
"2006-005127-42-DE",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes mellitus Type 2"
"2006-006034-18-DE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"For treatment to reduce cardiovascular events associated with ischemic damage and/or ischemia-reperfusion injury in patients undergoing CABG surgery."
"2006-006328-20-GR",NA,1,1,"Unknown",1,NA,NA,NA,NA,"This study will evaluate the safety and efficacy of combined treatment with L- Carnitine and Simvastatin in reducing the Lipoprotein a and triglyceride level of patients with mixed hyperlipidemia. It can also include recently diagnosed patients wih diabetes mellitus type 2, who receive only dietary treatment. Lipoprotein a and hyperlipidemia are known risk factors for cardiovascular heart disease."
"2006-006543-31-DE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Subjects with active sight-threatening, non-infectious intermediate-, anterior and intermediate-, posterior- or pan-uveitis."
"2006-006544-66-DE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Subjects with clinically quiescent sight-threatening, non-infectious intermediate-, anterior and intermediate-, posterior- or pan-uveitis requiring systemic immune suppression."
"2006-006545-13-DE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Subjects with active sight-threatening, non-infectious anterior, anterior and intermediate- or panuveitis who require systemic immunosuppression for the control of their disease."
"2006-006599-39-DE",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes Mellitus Type 1"
"2006-006600-11-DE",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Diabetes Mellitus Type 2"
"2007-001493-91-NL",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Healthy individuals at average risk, without a clear indication or contraindication to lipid lowering or blood pressure lowering with any of the study drugs. Women aged 65 and men aged 55, with one additonal CV risk factor for details: see Protocol, are eligible in the absence of documented clinically manifest atherothrombotic CVD, or other major illnesses expected to interfere with study paricipation."
"2007-002060-10-DE",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Type 1 and Type 2 Diabetes mellitus"
"2007-005899-13-BG",NA,1,0,"Unknown",1,NA,NA,NA,NA,"type 1 diabetes mellitus"
"2007-006084-73-DE",NA,0,0,"Unknown",1,NA,NA,NA,NA,"Diabetes Mellitus Type 1"
"2007-006085-15-DE",NA,0,0,"Unknown",1,NA,NA,NA,NA,"Diabetes Mellitus Type 2"
"2008-001184-11-DE",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Type 2 Diabetes Mellitus"
"2008-003241-89-ES",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Prevencin del rechazo agudo de aloinjertos en receptores adultos de trasplantes de rin de novo. Prevention of Acute Allograft Rejection in De Novo Adult Kidney Transplant Recipients."
"2008-003636-38-ES",NA,1,1,"Unknown",1,NA,NA,NA,NA,"lceras crnicas del pie en pacientes con diabetes Chronic foot ulcers in patients with diabetes"
"2008-003698-42-ES",NA,1,1,"Unknown",0,NA,NA,NA,NA,"prevencin del ictus y de acontecimientos emblicos sistmicos en pacientes con fibrilacin auricular the prevention of stroke and systemic embolic events SEE in patients with non-valvular atrial fibrillation AF"
"2008-004916-12-DE",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Type 2 Diabetes Mellitus"
"2008-005453-38-DE",NA,1,0,"Unknown",0,NA,NA,NA,NA,"Patients with primary epithelial invasive carcinoma of the breast pT1-4, pN0-3, pM0"
"2008-006763-36-DE",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Patients suffering from diabetes mellitus type 1 or 2 with the indication for insulin treatment and dependent on insulin administration."
"2008-007176-22-DK",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Patients with type 1 diabetes"
"2009-010967-18-NL",NA,1,1,"Unknown",1,NA,NA,NA,NA,"patients with type 2 diabetes, failing on maximal oral glucose-lowering drugs, starting on insulin therapy in combination with standard metfromin 2 x 850"
"2009-013264-39-DE",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Type 1 or Type 2 Diabetes Mellitus"
"2009-016384-11-FR",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Type 2 diabetes mellitus"
"2009-016812-18-ES",NA,1,1,"Unknown",0,NA,NA,NA,NA,"Tratamiento de pacientes con sindrome coronario agudo Treatment of patients with acute coronary syndromes"
"2009-017686-34-ES",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Pacientes con disfuncin erctil que presenten dislipemia, hipertensin, diabetes y/o obesidad."
"2009-017843-32-NL",NA,1,0,"Not possible to specify",0,NA,NA,NA,NA,"Liver transplantation"
"2009-018173-31-BE",NA,1,1,"Unknown",0,NA,NA,NA,NA,"To determine the impact of clonidine versus placebo and ASA versus placebo on the 30-day risk of all-cause mortality or nonfatal MI in patients with, or at risk of, atherosclerotic disease who are undergoing noncardiac surgery."
"2010-019501-41-DE",NA,1,0,"Diseases C - Blood and lymphatic diseases C15",0,NA,NA,NA,NA,"High Risk Polycythemia Vera or High Risk Essential Thrombocythemia"
"2010-021014-33-FR",NA,1,1,"Unknown",1,NA,NA,NA,NA,"Wound closure rate of diabetic foot ulcers DFUs of neuropathic origin."
"2010-021015-16-BE",NA,1,1,"Diseases C - Skin and Connective Tissue Diseases C17",1,NA,NA,NA,NA,"Wound closure rate of diabetic foot ulcers DFUs of neuropathic origin."
"2010-021977-35-ES",NA,1,0,"Unknown",0,NA,NA,NA,NA,"Neuropata diabtica dolorosa"
"2010-022304-50-SK",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Type 2 Diabetes"
"2010-022473-33-AT",NA,1,0,"Unknown",1,NA,NA,NA,NA,"Patients with macular edema due to diabetic retinopathy"
"2010-023433-35-FR",NA,1,1,"Unknown",0,NA,NA,NA,NA,"diabte type 2"
"2010-023839-42-CZ",NA,1,0,"Diseases C - Cardiovascular Diseases C14",0,NA,NA,NA,NA,"Patients with elective coronary artery bypass grafting with LV systolic dysfunction EF LV  50"
"2011-000439-10-IT",NA,1,1,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"obese subjects with type 2 diabetes  and hypogonadism"
"2011-000619-16-ES",NA,0,0,"Body processes G - Cell Physiological Phenomena G04",1,NA,NA,NA,NA,"Hiptesis: el tratamiento con alopurinol 600 mg/da en pacientes diabticos resistentes a aspirina con enfermedad coronaria establecida podra favorecer el efecto antiplaquetario de la aspirina e inducir cambios en el perfil de expresin proteico de estas clulas Hypothesis: treatment with allopurinol 600 mg/day in diabetic patients resistant to aspirin with established coronary disease could enhance the antiplatelet effect of aspirin and induce changes in its protein expression profile"
"2011-004221-28-FR",NA,1,0,"Unknown",NA,NA,NA,NA,NA,NA
"2011-005344-95-DK",NA,0,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"type 2 diabetes"
"2011-006352-36-LT",NA,1,0,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"The aim of our study is to establish the effectivenes and safety of metformin use in pediatric obese population to assess the prevalence of insulin resistance, metabolic syndrome, polycystic ovary syndrome PCOS, impaired glucose tolerance IGT and type 2 diabetes mellitus T2DM among overweight and obese children and adolescents in Lithuania, and to determine the effect of targeted interventions lifestyle and metformin in controlling obesity and associated diseases risk."
"2012-002219-25-ES",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Type 2 diabetes"
"2012-002526-67-DK",NA,1,1,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"Type 1 Diabetes"
"2012-002856-18-BE",NA,1,1,"Body processes G - Metabolic Phenomena G03",0,NA,NA,NA,NA,"end-stage renal failure ESRF cardiovascular complication"
"2012-004100-35-ES",NA,1,0,"Diseases C - Hormonal diseases C19",0,NA,NA,NA,NA,"Ovarian hyperandrogenism"
"2012-005220-15-NL",NA,1,1,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"type 2 diabetes mellitus"
"2012-005427-32-IT",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",0,NA,NA,NA,NA,"metabolic syndrome"
"2012-005841-19-DE",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Diabetic foot ulcers with mean diameter between 1.5 and 5 cm after dbridement if indicated wound stage Wagner grade I or II, Armstrong stadium A or C for Wagner-Armstrong-Classification, treated for at least 4 weeks unsuccessfully"
"2013-000418-39-ES",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Non diabetic hyperglycaemia: Impaired Glucose Tolerance IGT or Impaired Fasting Glucose IFG or both"
"2013-001764-35-DE",NA,0,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"TYPE 2 DIABETES"
"2013-001794-24-IT",NA,1,0,"Diseases C - Cardiovascular Diseases C14",1,NA,NA,NA,NA,"Patients with Acute Coronary Syndrome and Diabetes Mellitus"
"2013-001798-26-FR",NA,1,0,"Not possible to specify",0,NA,NA,NA,NA,"Kidney transplantation"
"2013-003481-14-DK",NA,1,1,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"Type 1 diabetes, microalbuminuria or macroalbuminuria and mildly impaired kidney function."
"2014-001397-33-BE",NA,1,1,"Diseases C - Cardiovascular Diseases C14",0,NA,NA,NA,NA,"Device-detected sub-clinical atrial fibrillation"
"2014-001514-26-ES",NA,1,0,"Diseases C - Skin and Connective Tissue Diseases C17",0,NA,NA,NA,NA,"Patients with venous leg ulcers, between 40-100 years old, assigned to ten health centers in the county Ezkerraldea-Enkarterri Osakidetza Basque Health Service."
"2014-002285-76-DK",NA,1,1,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"Type 1 Diabetes"
"2015-000239-34-ES",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"The purpose of this study is to evaluate the effect of high dose Renin-Angiotensin System RAS-antagonists and beta-blocker treatment for the primary prevention of cardiac events in a population of patients with Type 2 diabetes mellitus T2DM with no evidence of a preexisting cardiac disease."
"2015-000361-31-ES",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Gestational diabetes GD"
"2015-000915-42-FR",NA,1,0,"Diseases C - Hormonal diseases C19",NA,NA,NA,NA,NA,NA
"2015-000934-31-BE",NA,1,1,"Diseases C - Bacterial Infections and Mycoses C01",1,NA,NA,NA,NA,"Diabetic Patients with an Infected Foot Ulcer"
"2015-001501-14-FR",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Diabetic patient diabetes mellitus with hypertension associated with low renin"
"2015-002040-14-BE",NA,1,1,"Diseases C - Cardiovascular Diseases C14",1,NA,NA,NA,NA,"Secondary cardiovascular disease CVD prevention in type 2 diabetes mellitus T2DM subjects with low high-density lipoprotein cholesterol HDL-C at high risk for MACE."
"2015-002135-17-IT",NA,1,0,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"Type 1 Diabetes Mellitus"
"2015-004164-11-IT",NA,1,0,"Diseases C - Cardiovascular Diseases C14",0,NA,NA,NA,NA,"Arterial hypertension"
"2015-005092-24-ES",NA,1,0,"Diseases C - Hormonal diseases C19",0,NA,NA,NA,NA,"ovarian hyperandrogenism with hyperinsulinaemia"
"2016-001165-88-NL",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Type 2 diabetes"
"2016-001401-16-NL",NA,1,0,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13",1,NA,NA,NA,NA,"The medical condition to be investigated in this trial is gestational diabetes with insufficient glycemic control by means of dietary adjustments and thus an indication for addiotional pharmacological treatment."
"2016-001986-10-FR",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Pregnant women with Gestational Diabetes Mellitus GDM"
"2017-003455-35-BE",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Type 2 diabetes mellitus"
"2018-000833-12-IT",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"type 2 diabetes mellitus"
"2018-000859-40-IT",NA,1,1,"Diseases C - Hormonal diseases C19",1,NA,NA,NA,NA,"Type-2 diabetes"
"2018-001616-30-ES",NA,0,0,"Body processes G - Physiological processes G07",0,NA,NA,NA,NA,"Endogenous Cushing Syndrome"
"2018-002406-32-FR",NA,1,1,"Diseases C - Cancer C04",0,NA,NA,NA,NA,"Indication of curative radiotherapy after conservative breast cancer surgery. Accepted scheme of  radiotherapy: 50 Gy main + 16 Gy on the tumoral bed supplement of dose."
"2018-002589-38-CZ",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Diabetes Mellitus, Type 2"
"2018-002952-34-BE",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Diabetes Mellitus, Type 2"
"2018-003022-89-GR",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"GUT-DERIVED INCRETIN HORMONES IN THE PATHOPHYSIOLOGY OF TYPE 1 DIABETES MELLITUS EFFECT OF METFORMIN TREATMENT"
"2019-002073-56-BE",NA,1,1,"Diseases C - Digestive System Diseases C06",0,NA,NA,NA,NA,"Nonalcoholic Steatohepatitis NASH"
"2019-002622-79-ES",NA,1,1,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13",1,NA,NA,NA,NA,"Gestational Diabetes Mellitus"
"2020-000763-23-ES",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Type 2 Diabetes Mellitus with varying renal function from normal up to CKD3B"
"2020-001603-16-ES",NA,1,0,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"Adult patients over 70 years of age diagnosed by COVID-19 with outpatient follow-up"
"2020-001689-12-ES",NA,1,1,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"Men and women over 40 years of age, with a diagnosis of COVID-19 infection and at least one high risk criterion."
"2020-001723-13-FR",NA,1,0,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"COVID-19 patients with risk factor for poor outcome"
"2020-001926-71-BE",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"Recent onset Type 1 Diabetes"
"2020-002029-28-FR",NA,1,1,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"COVID-19 disease"
"2020-002609-24-ES",NA,1,1,"Body processes G - Bones and nerves physological processes G11",0,NA,NA,NA,NA,"Peripheral neuropathic pain"
"2020-003326-23-DE",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",1,NA,NA,NA,NA,"3. Diabetic foot ulcer treated unsuccessfully for at least 4 weeks with mean diameter between 1.5 and 4 cm after dbridement"
"2020-004393-22-ES",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",0,NA,NA,NA,NA,"Patients With Cardiovascular Disease or at High Risk for Cardiovascular Disease, on Stable Lipid-Lowering Therapy Requiring Additional Low-Density Lipoprotein Cholesterol Reduction"
"2021-001144-98-PL",NA,1,1,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"SARS-CoV-2 infection with one or more of the following symptoms: fever, cough, muscle aches, mild breathlessness, chest pain, diarrhea, nausea, vomiting, anosmia, lack of taste, sore throat, nasal congestion"
"2021-001247-27-ES",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",0,NA,NA,NA,NA,"Overweight and obese individuals at high risk of chronic kidney disease progression."
"2021-002871-20-ES",NA,1,0,"Diseases C - Nutritional and Metabolic Diseases C18",0,NA,NA,NA,NA,"Patients with atherosclerotic cardiovascular CV disease ASCVD or high risk of ASCVD who need additional LDL-C reduction"
"2021-004035-88-IT",NA,1,0,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"Patients with mild to moderate SARS-COV-2 infection."
"2021-006621-22-DE",NA,1,0,"Diseases C - Virus Diseases C02",0,NA,NA,NA,NA,"Clinically Vulnerable Individuals with Mild COVID-19"
"2021-006794-37-ES",NA,1,1,"Diseases C - Eye Diseases C11",0,NA,NA,NA,NA,"Thyroid eye disease TED"
"2022-000035-23-NL",NA,0,0,"Diseases C - Virus Diseases C02",1,NA,NA,NA,NA,"Coronavirus disease COVID-19 is an infectious disease caused by a newly discovered coronavirus. Most people infected with the COVID-19 virus will experience mild to moderate respiratory illness and recover without requiring special treatment. Older people, and those with underlying medical problems like cardiovascular disease, diabetes, chronic respiratory disease, and cancer are more likely to develop serious illness."
"2022-000289-16-BE",NA,1,0,"Body processes G - Physiological processes G07",1,NA,NA,NA,NA,"TYPE 2 DIABETES AND CHRONIC KIDNEY DISEASE"
"2022-000790-94-PT",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",0,NA,NA,NA,NA,"Obesity"
"2022-002235-60-PT",NA,1,1,"Diseases C - Nutritional and Metabolic Diseases C18",0,NA,NA,NA,NA,"Obesity"
